Recency,Frequency,Monetary,F_rank,R_rank,M_rank,RFM_Score,Segment
0.0,1,54.0,3,1,1,131,New Customers
2660.0,1,187.96,3,3,4,334,Potential Loyalists
2599.0,1,54.88,3,3,2,332,Potential Loyalists
2834.0,1,391.73,3,5,5,535,Big Spenders
2642.0,1,119.96,3,3,3,333,Potential Loyalists
2909.0,1,474.96,3,5,5,535,Big Spenders
2833.0,1,89.32,3,5,3,533,Other
2617.0,1,45.09,3,3,1,331,Low Value
2610.0,1,263.24,3,3,5,335,Big Spenders
2534.0,1,117.94,3,2,3,233,Other
2736.0,1,98.62,3,4,3,433,Potential Loyalists
2944.0,1,2606.01,3,5,5,535,Big Spenders
2789.0,1,272.8,3,4,5,435,Big Spenders
2513.0,1,112.99,3,2,3,233,Other
2663.0,1,168.2,3,3,4,334,Potential Loyalists
2937.0,1,319.44,3,5,5,535,Big Spenders
2454.0,1,43.6,3,1,1,131,New Customers
2565.0,1,107.22,3,2,3,233,Other
2595.0,1,105.08,3,2,3,233,Other
2463.0,1,77.23,3,1,2,132,New Customers
2614.0,1,113.28,3,3,3,333,Potential Loyalists
2965.0,1,51.64,3,5,1,531,Low Value
2656.0,1,95.3,3,3,3,333,Potential Loyalists
2874.0,1,143.26,3,5,4,534,Other
2840.0,1,302.37,3,5,5,535,Big Spenders
2473.0,1,72.6,3,1,2,132,New Customers
2558.0,1,137.23,3,2,4,234,Other
2657.0,1,108.56,3,3,3,333,Potential Loyalists
2687.0,1,215.55,3,3,5,335,Big Spenders
2678.0,1,44.21,3,3,1,331,Low Value
2448.0,1,66.41,3,1,2,132,New Customers
2490.0,1,144.12,3,1,4,134,New Customers
0.0,1,49.42,3,1,1,131,New Customers
2698.0,1,41.85,3,4,1,431,Low Value
2544.0,1,224.87,3,2,5,235,Big Spenders
2461.0,1,174.19,3,1,4,134,New Customers
2965.0,1,41.3,3,5,1,531,Low Value
2896.0,1,20.84,3,5,1,531,Low Value
2526.0,1,89.17,3,2,3,233,Other
2575.0,1,380.3,3,2,5,235,Big Spenders
2606.0,1,87.64,3,3,3,333,Potential Loyalists
2849.0,1,141.48,3,5,4,534,Other
2737.0,1,79.98,3,4,2,432,Potential Loyalists
2635.0,1,93.66,3,3,3,333,Potential Loyalists
2449.0,1,157.47,3,1,4,134,New Customers
2821.0,1,54.69,3,5,2,532,Other
2910.0,1,302.64,3,5,5,535,Big Spenders
2966.0,1,77.65,3,5,2,532,Other
2503.0,1,68.55,3,1,2,132,New Customers
2595.0,1,99.34,3,2,3,233,Other
2903.0,1,178.52,3,5,4,534,Other
2786.0,1,51.69,3,4,1,431,Low Value
2695.0,1,135.08,3,4,4,434,Potential Loyalists
2598.0,1,572.5,3,3,5,335,Big Spenders
2637.0,1,172.81,3,3,4,334,Potential Loyalists
2625.0,1,180.79,3,3,4,334,Potential Loyalists
2581.0,1,137.41,3,2,4,234,Other
2448.0,1,139.66,3,1,4,134,New Customers
2519.0,1,40.23,3,2,1,231,Low Value
2476.0,1,315.82,3,1,5,135,New Customers
3125.0,1,71.21,3,5,2,532,Other
2527.0,1,579.0,3,2,5,235,Big Spenders
2565.0,1,170.39,3,2,4,234,Other
2522.0,1,270.55,3,2,5,235,Big Spenders
2530.0,1,106.55,3,2,3,233,Other
2552.0,1,197.29,3,2,4,234,Other
2723.0,1,42.91,3,4,1,431,Low Value
2611.0,1,154.55,3,3,4,334,Potential Loyalists
2880.0,1,97.2,3,5,3,533,Other
2545.0,1,107.55,3,2,3,233,Other
2699.0,1,32.11,3,4,1,431,Low Value
2880.0,1,27.09,3,5,1,531,Low Value
2582.0,1,203.08,3,2,5,235,Big Spenders
2446.0,1,19.59,3,1,1,131,New Customers
2838.0,1,313.23,3,5,5,535,Big Spenders
2631.0,1,43.84,3,3,1,331,Low Value
2522.0,1,68.88,3,2,2,232,Other
2470.0,1,4163.51,3,1,5,135,New Customers
2792.0,1,44.24,3,4,1,431,Low Value
2701.0,1,91.18,3,4,3,433,Potential Loyalists
2600.0,1,125.52,3,3,3,333,Potential Loyalists
2834.0,1,18.84,3,5,1,531,Low Value
2603.0,1,51.69,3,3,1,331,Low Value
2602.0,1,165.53,3,3,4,334,Potential Loyalists
2594.0,1,56.04,3,2,2,232,Other
2839.0,1,148.15,3,5,4,534,Other
2468.0,1,44.47,3,1,1,131,New Customers
2939.0,1,38.95,3,5,1,531,Low Value
2603.0,1,274.64,3,3,5,335,Big Spenders
2999.0,1,37.86,3,5,1,531,Low Value
2700.0,1,115.32,3,4,3,433,Potential Loyalists
2603.0,1,135.69,3,3,4,334,Potential Loyalists
2702.0,1,65.09,3,4,2,432,Potential Loyalists
2693.0,1,217.96,3,4,5,435,Big Spenders
2821.0,1,125.23,3,5,3,533,Other
2631.0,1,45.0,3,3,1,331,Low Value
2862.0,1,671.25,3,5,5,535,Big Spenders
2695.0,1,272.7,3,4,5,435,Big Spenders
2624.0,1,39.09,3,3,1,331,Low Value
2523.0,1,2075.48,3,2,5,235,Big Spenders
2628.0,1,19.33,3,3,1,331,Low Value
2697.0,1,121.09,3,4,3,433,Potential Loyalists
2699.0,1,134.18,3,4,4,434,Potential Loyalists
2807.0,1,47.82,3,4,1,431,Low Value
0.0,1,28.59,3,1,1,131,New Customers
2443.0,1,82.56,3,1,2,132,New Customers
2553.0,1,95.27,3,2,3,233,Other
2567.0,1,61.79,3,2,2,232,Other
2443.0,1,28.48,3,1,1,131,New Customers
2715.0,1,62.28,3,4,2,432,Potential Loyalists
2707.0,1,86.15,3,4,3,433,Potential Loyalists
2842.0,1,50.5,3,5,1,531,Low Value
2702.0,1,84.54,3,4,2,432,Potential Loyalists
2601.0,1,371.54,3,3,5,335,Big Spenders
2589.0,1,69.85,3,2,2,232,Other
2588.0,1,60.23,3,2,2,232,Other
2496.0,1,193.38,3,1,4,134,New Customers
2498.0,1,148.61,3,1,4,134,New Customers
2608.0,1,56.22,3,3,2,332,Potential Loyalists
2646.0,1,160.71,3,3,4,334,Potential Loyalists
3114.0,1,160.44,3,5,4,534,Other
2944.0,1,50.01,3,5,1,531,Low Value
2581.0,1,143.56,3,2,4,234,Other
2461.0,1,77.51,3,1,2,132,New Customers
2817.0,1,150.29,3,5,4,534,Other
2856.0,1,92.05,3,5,3,533,Other
2757.0,1,82.7,3,4,2,432,Potential Loyalists
2510.0,1,219.26,3,1,5,135,New Customers
2840.0,1,97.23,3,5,3,533,Other
2566.0,1,343.74,3,2,5,235,Big Spenders
2588.0,1,63.28,3,2,2,232,Other
2589.0,1,159.1,3,2,4,234,Other
2853.0,1,119.85,3,5,3,533,Other
2510.0,1,108.12,3,1,3,133,New Customers
2867.0,1,46.01,3,5,1,531,Low Value
2498.0,1,919.38,3,1,5,135,New Customers
2716.0,1,101.73,3,4,3,433,Potential Loyalists
2758.0,1,57.77,3,4,2,432,Potential Loyalists
2586.0,1,162.83,3,2,4,234,Other
2670.0,1,64.09,3,3,2,332,Potential Loyalists
2702.0,1,46.0,3,4,1,431,Low Value
2454.0,1,81.5,3,1,2,132,New Customers
2513.0,1,159.84,3,2,4,234,Other
2587.0,1,361.25,3,2,5,235,Big Spenders
2559.0,1,173.86,3,2,4,234,Other
2447.0,1,254.46,3,1,5,135,New Customers
2464.0,1,38.36,3,1,1,131,New Customers
2468.0,1,87.72,3,1,3,133,New Customers
2882.0,1,468.81,3,5,5,535,Big Spenders
2524.0,1,114.25,3,2,3,233,Other
2502.0,1,302.1,3,1,5,135,New Customers
0.0,1,294.33,3,1,5,135,New Customers
2495.0,1,223.1,3,1,5,135,New Customers
2845.0,1,220.04,3,5,5,535,Big Spenders
2452.0,1,252.36,3,1,5,135,New Customers
2554.0,1,84.92,3,2,2,232,Other
2836.0,1,195.0,3,5,4,534,Other
2699.0,1,36.77,3,4,1,431,Low Value
2811.0,1,71.77,3,4,2,432,Potential Loyalists
2713.0,1,81.89,3,4,2,432,Potential Loyalists
2516.0,1,80.84,3,2,2,232,Other
2503.0,1,197.96,3,1,4,134,New Customers
2587.0,1,100.05,3,2,3,233,Other
2511.0,1,92.5,3,1,3,133,New Customers
2635.0,1,305.68,3,3,5,335,Big Spenders
2625.0,1,313.84,3,3,5,335,Big Spenders
2894.0,1,67.5,3,5,2,532,Other
2631.0,1,31.0,3,3,1,331,Low Value
0.0,1,36.23,3,1,1,131,New Customers
2873.0,1,351.64,3,5,5,535,Big Spenders
2695.0,1,95.64,3,4,3,433,Potential Loyalists
2794.0,1,129.21,3,4,4,434,Potential Loyalists
2722.0,1,44.09,3,4,1,431,Low Value
2656.0,1,78.7,3,3,2,332,Potential Loyalists
0.0,1,64.04,3,1,2,132,New Customers
2981.0,1,124.44,3,5,3,533,Other
2630.0,1,286.27,3,3,5,335,Big Spenders
2715.0,1,156.75,3,4,4,434,Potential Loyalists
2716.0,1,52.17,3,4,1,431,Low Value
2686.0,1,96.22,3,3,3,333,Potential Loyalists
2539.0,1,110.0,3,2,3,233,Other
0.0,1,79.74,3,1,2,132,New Customers
2462.0,1,56.44,3,1,2,132,New Customers
2442.0,1,465.27,3,1,5,135,New Customers
2469.0,1,219.48,3,1,5,135,New Customers
2481.0,1,140.04,3,1,4,134,New Customers
2849.0,1,136.6,3,5,4,534,Other
2464.0,1,70.55,3,1,2,132,New Customers
2441.0,1,261.29,3,1,5,135,New Customers
2478.0,1,48.7,3,1,1,131,New Customers
2736.0,1,158.52,3,4,4,434,Potential Loyalists
2712.0,1,334.54,3,4,5,435,Big Spenders
3014.0,1,55.46,3,5,2,532,Other
2834.0,1,130.16,3,5,4,534,Other
2453.0,1,112.9,3,1,3,133,New Customers
2820.0,1,297.49,3,5,5,535,Big Spenders
2547.0,1,69.9,3,2,2,232,Other
2541.0,1,302.9,3,2,5,235,Big Spenders
2791.0,1,77.57,3,4,2,432,Potential Loyalists
2833.0,1,52.47,3,5,1,531,Low Value
2756.0,1,65.71000000000001,3,4,2,432,Potential Loyalists
2664.0,1,86.18,3,3,3,333,Potential Loyalists
2666.0,1,325.41,3,3,5,335,Big Spenders
2511.0,1,141.9,3,1,4,134,New Customers
2624.0,1,191.95,3,3,4,334,Potential Loyalists
2853.0,1,52.0,3,5,1,531,Low Value
2754.0,1,92.13,3,4,3,433,Potential Loyalists
2709.0,1,0.0,3,4,1,431,Low Value
2784.0,1,171.7,3,4,4,434,Potential Loyalists
2974.0,1,18.76,3,5,1,531,Low Value
2568.0,1,26.22,3,2,1,231,Low Value
2552.0,1,94.94,3,2,3,233,Other
2567.0,1,86.36,3,2,3,233,Other
2604.0,1,111.46000000000001,3,3,3,333,Potential Loyalists
2704.0,1,144.87,3,4,4,434,Potential Loyalists
2901.0,1,190.33,3,5,4,534,Other
2546.0,1,63.22,3,2,2,232,Other
2706.0,1,42.59,3,4,1,431,Low Value
2972.0,1,76.05,3,5,2,532,Other
2475.0,1,62.91,3,1,2,132,New Customers
2545.0,1,231.79,3,2,5,235,Big Spenders
2470.0,1,307.98,3,1,5,135,New Customers
2685.0,1,55.24,3,3,2,332,Potential Loyalists
2584.0,1,70.14,3,2,2,232,Other
2980.0,1,241.21,3,5,5,535,Big Spenders
2523.0,1,51.13,3,2,1,231,Low Value
2554.0,1,138.72,3,2,4,234,Other
2511.0,1,145.76,3,1,4,134,New Customers
2995.0,1,45.97,3,5,1,531,Low Value
2706.0,1,94.3,3,4,3,433,Potential Loyalists
2685.0,1,249.39,3,3,5,335,Big Spenders
2552.0,1,69.9,3,2,2,232,Other
2450.0,1,384.79,3,1,5,135,New Customers
2701.0,1,26.45,3,4,1,431,Low Value
2979.0,1,124.44,3,5,3,533,Other
2490.0,1,103.26,3,1,3,133,New Customers
2566.0,1,233.66,3,2,5,235,Big Spenders
2650.0,1,36.17,3,3,1,331,Low Value
2554.0,1,95.44,3,2,3,233,Other
2630.0,1,44.09,3,3,1,331,Low Value
2904.0,1,59.13,3,5,2,532,Other
2771.0,1,65.53,3,4,2,432,Potential Loyalists
2758.0,1,57.82,3,4,2,432,Potential Loyalists
2740.0,1,253.05,3,4,5,435,Big Spenders
2643.0,1,37.69,3,3,1,331,Low Value
2686.0,1,107.89,3,3,3,333,Potential Loyalists
2446.0,1,194.7,3,1,4,134,New Customers
2817.0,1,312.59,3,5,5,535,Big Spenders
2454.0,1,24.38,3,1,1,131,New Customers
2707.0,1,84.93,3,4,2,432,Potential Loyalists
0.0,1,110.92,3,1,3,133,New Customers
2586.0,1,37.77,3,2,1,231,Low Value
2744.0,1,410.19,3,4,5,435,Big Spenders
2643.0,1,72.22,3,3,2,332,Potential Loyalists
2504.0,1,51.92,3,1,1,131,New Customers
2672.0,1,92.57,3,3,3,333,Potential Loyalists
2807.0,1,397.03,3,4,5,435,Big Spenders
2695.0,1,95.58,3,4,3,433,Potential Loyalists
2476.0,1,52.92,3,1,1,131,New Customers
2440.0,1,47.44,3,1,1,131,New Customers
0.0,1,44.47,3,1,1,131,New Customers
2772.0,1,137.26,3,4,4,434,Potential Loyalists
2603.0,1,112.99,3,3,3,333,Potential Loyalists
2708.0,1,77.57,3,4,2,432,Potential Loyalists
2511.0,1,100.35,3,1,3,133,New Customers
2810.0,1,69.82,3,4,2,432,Potential Loyalists
0.0,1,46.85,3,1,1,131,New Customers
2597.0,1,133.25,3,3,4,334,Potential Loyalists
2994.0,1,46.61,3,5,1,531,Low Value
3003.0,1,103.11,3,5,3,533,Other
2758.0,1,91.19,3,4,3,433,Potential Loyalists
2674.0,1,65.11,3,3,2,332,Potential Loyalists
2832.0,1,41.75,3,5,1,531,Low Value
2953.0,1,32.02,3,5,1,531,Low Value
2897.0,1,94.3,3,5,3,533,Other
0.0,1,36.05,3,1,1,131,New Customers
2720.0,1,299.84,3,4,5,435,Big Spenders
2506.0,1,74.49,3,1,2,132,New Customers
2609.0,1,93.94,3,3,3,333,Potential Loyalists
2629.0,1,54.36,3,3,2,332,Potential Loyalists
2443.0,1,107.82,3,1,3,133,New Customers
2600.0,1,149.32,3,3,4,334,Potential Loyalists
2778.0,1,57.0,3,4,2,432,Potential Loyalists
2631.0,1,901.06,3,3,5,335,Big Spenders
2702.0,1,94.4,3,4,3,433,Potential Loyalists
2660.0,1,35.0,3,3,1,331,Low Value
2516.0,1,145.47,3,2,4,234,Other
2525.0,1,123.79,3,2,3,233,Other
2454.0,1,107.23,3,1,3,133,New Customers
2496.0,1,113.43,3,1,3,133,New Customers
2522.0,1,346.76,3,2,5,235,Big Spenders
2895.0,1,108.19,3,5,3,533,Other
2671.0,1,111.8,3,3,3,333,Potential Loyalists
2629.0,1,195.69,3,3,4,334,Potential Loyalists
2555.0,1,111.85,3,2,3,233,Other
2742.0,1,53.62,3,4,1,431,Low Value
2456.0,1,111.83,3,1,3,133,New Customers
2540.0,1,23.19,3,2,1,231,Low Value
2702.0,1,51.66,3,4,1,431,Low Value
2820.0,1,356.03,3,5,5,535,Big Spenders
2804.0,1,382.82,3,4,5,435,Big Spenders
2580.0,1,64.94,3,2,2,232,Other
2793.0,1,152.16,3,4,4,434,Potential Loyalists
2546.0,1,128.65,3,2,4,234,Other
2497.0,1,128.95,3,1,4,134,New Customers
2461.0,1,203.03,3,1,5,135,New Customers
2643.0,1,50.010000000000005,3,3,1,331,Low Value
0.0,1,211.01,3,1,5,135,New Customers
2462.0,1,67.44,3,1,2,132,New Customers
2972.0,1,160.8,3,5,4,534,Other
2763.0,1,56.69,3,4,2,432,Potential Loyalists
2646.0,1,73.06,3,3,2,332,Potential Loyalists
3001.0,1,307.14,3,5,5,535,Big Spenders
2740.0,1,87.64,3,4,3,433,Potential Loyalists
2670.0,1,36.35,3,3,1,331,Low Value
2685.0,1,118.2,3,3,3,333,Potential Loyalists
2646.0,1,167.39,3,3,4,334,Potential Loyalists
2547.0,1,206.29,3,2,5,235,Big Spenders
2712.0,1,59.24,3,4,2,432,Potential Loyalists
2469.0,1,86.62,3,1,3,133,New Customers
2678.0,1,69.73,3,3,2,332,Potential Loyalists
2558.0,1,218.82,3,2,5,235,Big Spenders
2722.0,1,1007.98,3,4,5,435,Big Spenders
2895.0,1,363.78,3,5,5,535,Big Spenders
2917.0,1,240.74,3,5,5,535,Big Spenders
2612.0,1,141.23,3,3,4,334,Potential Loyalists
2559.0,1,163.66,3,2,4,234,Other
2448.0,1,61.38,3,1,2,132,New Customers
2608.0,1,174.95,3,3,4,334,Potential Loyalists
2981.0,1,1097.17,3,5,5,535,Big Spenders
2650.0,1,21.77,3,3,1,331,Low Value
2604.0,1,38.58,3,3,1,331,Low Value
2695.0,1,350.56,3,4,5,435,Big Spenders
2897.0,1,50.0,3,5,1,531,Low Value
2490.0,1,133.04,3,1,4,134,New Customers
2475.0,1,60.56,3,1,2,132,New Customers
2583.0,1,218.27,3,2,5,235,Big Spenders
2454.0,1,189.19,3,1,4,134,New Customers
2490.0,1,89.39,3,1,3,133,New Customers
2740.0,1,303.32,3,4,5,435,Big Spenders
2705.0,1,90.55,3,4,3,433,Potential Loyalists
2579.0,1,142.54,3,2,4,234,Other
2699.0,1,175.87,3,4,4,434,Potential Loyalists
2469.0,1,93.86,3,1,3,133,New Customers
2608.0,1,105.56,3,3,3,333,Potential Loyalists
2588.0,1,51.21,3,2,1,231,Low Value
2849.0,1,76.88,3,5,2,532,Other
2590.0,1,49.87,3,2,1,231,Low Value
2442.0,1,148.68,3,1,4,134,New Customers
2720.0,1,106.16,3,4,3,433,Potential Loyalists
2651.0,1,491.52,3,3,5,335,Big Spenders
2636.0,1,116.36,3,3,3,333,Potential Loyalists
2538.0,1,149.2,3,2,4,234,Other
2700.0,1,76.72,3,4,2,432,Potential Loyalists
2468.0,1,37.25,3,1,1,131,New Customers
2830.0,1,60.75,3,5,2,532,Other
2558.0,1,47.37,3,2,1,231,Low Value
2471.0,1,197.96,3,1,4,134,New Customers
2616.0,1,64.1,3,3,2,332,Potential Loyalists
2693.0,1,41.11,3,4,1,431,Low Value
2447.0,1,567.57,3,1,5,135,New Customers
2958.0,1,146.02,3,5,4,534,Other
2559.0,1,71.05,3,2,2,232,Other
2793.0,1,95.67,3,4,3,433,Potential Loyalists
2838.0,1,73.34,3,5,2,532,Other
2534.0,1,119.18,3,2,3,233,Other
2464.0,1,157.86,3,1,4,134,New Customers
2617.0,1,107.78,3,3,3,333,Potential Loyalists
2603.0,1,71.04,3,3,2,332,Potential Loyalists
2499.0,1,45.19,3,1,1,131,New Customers
2625.0,1,63.1,3,3,2,332,Potential Loyalists
2819.0,1,142.1,3,5,4,534,Other
2816.0,1,33.53,3,5,1,531,Low Value
2740.0,1,100.24,3,4,3,433,Potential Loyalists
2613.0,1,91.29,3,3,3,333,Potential Loyalists
2782.0,1,142.1,3,4,4,434,Potential Loyalists
2979.0,1,128.68,3,5,4,534,Other
2540.0,1,230.0,3,2,5,235,Big Spenders
2569.0,1,109.81,3,2,3,233,Other
2813.0,1,125.42,3,5,3,533,Other
2887.0,1,77.57,3,5,2,532,Other
2590.0,1,309.22,3,2,5,235,Big Spenders
2559.0,1,68.08,3,2,2,232,Other
2727.0,1,53.1,3,4,1,431,Low Value
2718.0,1,71.82,3,4,2,432,Potential Loyalists
2712.0,1,221.39,3,4,5,435,Big Spenders
2708.0,1,25.0,3,4,1,431,Low Value
2845.0,1,175.88,3,5,4,534,Other
2562.0,1,155.28,3,2,4,234,Other
2785.0,1,50.0,3,4,1,431,Low Value
2772.0,1,212.32,3,4,5,435,Big Spenders
2722.0,1,269.08,3,4,5,435,Big Spenders
2695.0,1,366.9,3,4,5,435,Big Spenders
2702.0,1,36.09,3,4,1,431,Low Value
2753.0,1,157.65,3,4,4,434,Potential Loyalists
2692.0,1,64.0,3,4,2,432,Potential Loyalists
2897.0,1,79.02,3,5,2,532,Other
2802.0,1,377.27,3,4,5,435,Big Spenders
2691.0,1,37.47,3,4,1,431,Low Value
2708.0,1,176.71,3,4,4,434,Potential Loyalists
2512.0,1,57.98,3,1,2,132,New Customers
2846.0,1,67.02,3,5,2,532,Other
2723.0,1,319.45,3,4,5,435,Big Spenders
2511.0,1,45.89,3,1,1,131,New Customers
2440.0,1,40.27,3,1,1,131,New Customers
2617.0,1,145.68,3,3,4,334,Potential Loyalists
2693.0,1,65.09,3,4,2,432,Potential Loyalists
2747.0,1,84.24,3,4,2,432,Potential Loyalists
2618.0,1,79.72,3,3,2,332,Potential Loyalists
2812.0,1,125.85,3,5,3,533,Other
0.0,1,230.34,3,1,5,135,New Customers
2673.0,1,72.77,3,3,2,332,Potential Loyalists
2580.0,1,188.5,3,2,4,234,Other
2464.0,1,328.94,3,1,5,135,New Customers
2775.0,1,31.7,3,4,1,431,Low Value
2663.0,1,68.51,3,3,2,332,Potential Loyalists
2617.0,1,50.18,3,3,1,331,Low Value
0.0,1,56.42,3,1,2,132,New Customers
2783.0,1,108.98,3,4,3,433,Potential Loyalists
2873.0,1,151.61,3,5,4,534,Other
2737.0,1,117.75,3,4,3,433,Potential Loyalists
2749.0,1,65.71,3,4,2,432,Potential Loyalists
2608.0,1,31.8,3,3,1,331,Low Value
2953.0,1,192.56,3,5,4,534,Other
2873.0,1,92.05,3,5,3,533,Other
2560.0,1,126.44,3,2,3,233,Other
2597.0,1,57.38,3,3,2,332,Potential Loyalists
2713.0,1,70.65,3,4,2,432,Potential Loyalists
2540.0,1,208.87,3,2,5,235,Big Spenders
2476.0,1,37.37,3,1,1,131,New Customers
2840.0,1,92.99,3,5,3,533,Other
2779.0,1,45.69,3,4,1,431,Low Value
2674.0,1,53.99,3,3,1,331,Low Value
2699.0,1,134.03,3,4,4,434,Potential Loyalists
2582.0,1,46.23,3,2,1,231,Low Value
2659.0,1,117.83,3,3,3,333,Potential Loyalists
2590.0,1,57.3,3,2,2,232,Other
2642.0,1,167.29,3,3,4,334,Potential Loyalists
2551.0,1,69.04,3,2,2,232,Other
2694.0,1,115.05,3,4,3,433,Potential Loyalists
2901.0,1,87.88,3,5,3,533,Other
2540.0,1,88.32,3,2,3,233,Other
2686.0,1,98.13,3,3,3,333,Potential Loyalists
2646.0,1,172.84,3,3,4,334,Potential Loyalists
2905.0,1,99.6,3,5,3,533,Other
2555.0,1,156.48,3,2,4,234,Other
2496.0,1,57.23,3,1,2,132,New Customers
2464.0,1,193.46,3,1,4,134,New Customers
2654.0,1,195.0,3,3,4,334,Potential Loyalists
2446.0,1,67.67,3,1,2,132,New Customers
2453.0,1,70.9,3,1,2,132,New Customers
2595.0,1,138.73,3,2,4,234,Other
2701.0,1,80.56,3,4,2,432,Potential Loyalists
2805.0,1,133.76,3,4,4,434,Potential Loyalists
2543.0,1,794.34,3,2,5,235,Big Spenders
2548.0,1,314.04,3,2,5,235,Big Spenders
2784.0,1,148.12,3,4,4,434,Potential Loyalists
2939.0,1,64.42,3,5,2,532,Other
2588.0,1,121.14,3,2,3,233,Other
2457.0,1,400.66,3,1,5,135,New Customers
2960.0,1,145.01,3,5,4,534,Other
2735.0,1,79.33,3,4,2,432,Potential Loyalists
2660.0,1,237.24,3,3,5,335,Big Spenders
2736.0,1,87.3,3,4,3,433,Potential Loyalists
2807.0,1,42.0,3,4,1,431,Low Value
2611.0,1,45.79,3,3,1,331,Low Value
2476.0,1,164.32,3,1,4,134,New Customers
2569.0,1,98.54,3,2,3,233,Other
2475.0,1,51.199999999999996,3,1,1,131,New Customers
2890.0,1,76.14,3,5,2,532,Other
2513.0,1,144.14,3,2,4,234,Other
2567.0,1,83.25,3,2,2,232,Other
2622.0,1,74.07,3,3,2,332,Potential Loyalists
2506.0,1,218.95,3,1,5,135,New Customers
2548.0,1,68.28,3,2,2,232,Other
2557.0,1,181.52,3,2,4,234,Other
2952.0,1,60.86,3,5,2,532,Other
2924.0,1,106.26,3,5,3,533,Other
2453.0,1,62.47,3,1,2,132,New Customers
2609.0,1,36.39,3,3,1,331,Low Value
2587.0,1,82.33,3,2,2,232,Other
2722.0,1,217.64,3,4,5,435,Big Spenders
2615.0,1,81.82,3,3,2,332,Potential Loyalists
2462.0,1,45.3,3,1,1,131,New Customers
2468.0,1,70.59,3,1,2,132,New Customers
2506.0,1,101.27,3,1,3,133,New Customers
2525.0,1,340.27,3,2,5,235,Big Spenders
2673.0,1,70.53,3,3,2,332,Potential Loyalists
2770.0,1,75.17,3,4,2,432,Potential Loyalists
2839.0,1,147.63,3,5,4,534,Other
2519.0,1,135.96,3,2,4,234,Other
2623.0,1,220.88,3,3,5,335,Big Spenders
2586.0,1,35.38,3,2,1,231,Low Value
2574.0,1,260.73,3,2,5,235,Big Spenders
2450.0,1,96.77,3,1,3,133,New Customers
2736.0,1,264.38,3,4,5,435,Big Spenders
2646.0,1,46.75,3,3,1,331,Low Value
2614.0,1,167.66,3,3,4,334,Potential Loyalists
2644.0,1,90.5,3,3,3,333,Potential Loyalists
2792.0,1,232.7,3,4,5,435,Big Spenders
2680.0,1,116.12,3,3,3,333,Potential Loyalists
2456.0,1,72.27,3,1,2,132,New Customers
2489.0,1,47.44,3,1,1,131,New Customers
2456.0,1,102.59,3,1,3,133,New Customers
2450.0,1,161.27,3,1,4,134,New Customers
2896.0,1,54.0,3,5,1,531,Low Value
2546.0,1,239.56,3,2,5,235,Big Spenders
2509.0,1,138.62,3,1,4,134,New Customers
2691.0,1,122.17,3,4,3,433,Potential Loyalists
2491.0,1,48.81,3,1,1,131,New Customers
0.0,1,111.93,3,1,3,133,New Customers
2645.0,1,33.0,3,3,1,331,Low Value
2624.0,1,34.0,3,3,1,331,Low Value
2503.0,1,327.87,3,1,5,135,New Customers
2848.0,1,93.57,3,5,3,533,Other
2666.0,1,90.88,3,3,3,333,Potential Loyalists
2441.0,1,157.3,3,1,4,134,New Customers
2895.0,1,62.68,3,5,2,532,Other
2708.0,1,225.96,3,4,5,435,Big Spenders
2560.0,1,129.73,3,2,4,234,Other
0.0,1,69.46,3,1,2,132,New Customers
2707.0,1,74.16,3,4,2,432,Potential Loyalists
2693.0,1,37.09,3,4,1,431,Low Value
2597.0,1,182.7,3,3,4,334,Potential Loyalists
2957.0,1,56.12,3,5,2,532,Other
2615.0,1,28.75,3,3,1,331,Low Value
2442.0,1,107.09,3,1,3,133,New Customers
2845.0,1,110.12,3,5,3,533,Other
2950.0,1,28.02,3,5,1,531,Low Value
2951.0,1,106.96,3,5,3,533,Other
2790.0,1,109.77,3,4,3,433,Potential Loyalists
2678.0,1,76.17,3,3,2,332,Potential Loyalists
2615.0,1,240.96,3,3,5,335,Big Spenders
2471.0,1,35.85,3,1,1,131,New Customers
2442.0,1,249.4,3,1,5,135,New Customers
2581.0,1,47.22,3,2,1,231,Low Value
2672.0,1,77.56,3,3,2,332,Potential Loyalists
2522.0,1,67.76,3,2,2,232,Other
0.0,1,52.38,3,1,1,131,New Customers
2623.0,1,49.18,3,3,1,331,Low Value
2757.0,1,181.55,3,4,4,434,Potential Loyalists
2715.0,1,39.09,3,4,1,431,Low Value
2596.0,1,47.86,3,3,1,331,Low Value
2877.0,1,131.95,3,5,4,534,Other
2748.0,1,219.87,3,4,5,435,Big Spenders
2615.0,1,381.88,3,3,5,335,Big Spenders
2841.0,1,136.5,3,5,4,534,Other
2511.0,1,158.76,3,1,4,134,New Customers
2740.0,1,386.79,3,4,5,435,Big Spenders
2786.0,1,46.78,3,4,1,431,Low Value
2616.0,1,77.15,3,3,2,332,Potential Loyalists
2657.0,1,50.85,3,3,1,331,Low Value
2565.0,1,41.79,3,2,1,231,Low Value
2712.0,1,153.26,3,4,4,434,Potential Loyalists
2986.0,1,85.6,3,5,3,533,Other
2825.0,1,176.26,3,5,4,534,Other
2848.0,1,69.12,3,5,2,532,Other
0.0,1,117.18,3,1,3,133,New Customers
2917.0,1,69.45,3,5,2,532,Other
2786.0,1,59.34,3,4,2,432,Potential Loyalists
2702.0,1,38.38,3,4,1,431,Low Value
2667.0,1,361.2,3,3,5,335,Big Spenders
